season,game_id,division_id,quarter,clock_remaining_ms,event_order,team_id,player_id,player_name_original,action,is_overtime,source_url
2025-26,8641,35,1,49000,1780738237896,7,29,林書緯,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,49000,1780738237905,7,13029,杰倫,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,49000,1780738237914,7,24,蘇士軒,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,48000,1780738245165,3,99,盧冠良,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,48000,1780738245184,3,79,張宗憲,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,48000,1780738285353,7,10874,熊祥泰,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,48000,1780738285375,7,32,奧帝,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,46000,1780738296519,7,32,奧帝,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,46000,1780738296542,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,0,1780738381178,7,13029,杰倫,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,0,1780738381197,7,21,李愷諺,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,0,1780738381208,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,0,1780738381217,7,24,蘇士軒,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,0,1780738381225,7,34,沃許本,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,0,1780738385853,3,79,張宗憲,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,0,1780738385871,3,86,林俊吉,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,0,1780738385881,3,103,忻沃克,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,0,1780738385889,3,106,高柏鎧,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,1,0,1780738385896,3,13906,班提爾,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,720000,1780738464885,7,34,沃許本,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,720000,1780738464892,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,720000,1780738464900,7,13029,杰倫,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,720000,1780738464909,7,24,蘇士軒,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,720000,1780738464916,7,29,林書緯,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,720000,1780738492389,3,10890,湯普金斯,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,720000,1780738492396,3,89,蔣淯安,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,720000,1780738492404,3,106,高柏鎧,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,720000,1780738492413,3,79,張宗憲,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,720000,1780738492420,3,103,忻沃克,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,630000,1780738656376,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,630000,1780738656398,7,34,沃許本,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,630000,1780738656408,7,28,呂政儒,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,630000,1780738656417,7,32,奧帝,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,593000,1780738777684,7,28,呂政儒,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,593000,1780738777707,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,593000,1780738778385,3,89,蔣淯安,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,593000,1780738778406,3,86,林俊吉,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,593000,1780738819214,7,32,奧帝,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,593000,1780738819237,7,34,沃許本,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,528000,1780739004418,7,24,蘇士軒,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,528000,1780739004441,7,28,呂政儒,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,528000,1780739010398,3,10890,湯普金斯,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,528000,1780739010418,3,13906,班提爾,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,496000,1780739059061,3,103,忻沃克,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,496000,1780739059084,3,77,馬建豪,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,496000,1780739061047,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,496000,1780739061072,7,21,李愷諺,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,486000,1780739129059,7,28,呂政儒,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,486000,1780739129082,7,24,蘇士軒,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,396000,1780739470101,7,34,沃許本,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,396000,1780739470124,7,21,李愷諺,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,396000,1780739470134,7,32,奧帝,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,396000,1780739470142,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,396000,1780739496022,3,106,高柏鎧,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,396000,1780739496043,3,10890,湯普金斯,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,279000,1780739728849,7,32,奧帝,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,279000,1780739728872,7,24,蘇士軒,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,279000,1780739728881,7,34,沃許本,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,279000,1780739728890,7,10874,熊祥泰,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,279000,1780739737484,3,77,馬建豪,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,279000,1780739737503,3,103,忻沃克,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,259000,1780739883605,7,13029,杰倫,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,259000,1780739883627,7,32,奧帝,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,259000,1780739908919,3,79,張宗憲,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,259000,1780739908943,3,99,盧冠良,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,241000,1780740075138,3,103,忻沃克,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,241000,1780740075160,3,77,馬建豪,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,167000,1780740251492,7,32,奧帝,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,167000,1780740251514,7,10874,熊祥泰,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,167000,1780740251524,7,13029,杰倫,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,167000,1780740251532,7,24,蘇士軒,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,167000,1780740256671,3,10890,湯普金斯,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,167000,1780740256687,3,99,盧冠良,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,167000,1780740256698,3,79,張宗憲,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,167000,1780740256707,3,106,高柏鎧,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,41000,1780740505774,7,13029,杰倫,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,41000,1780740505799,7,24,蘇士軒,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,41000,1780740505808,7,32,奧帝,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,41000,1780740505816,7,28,呂政儒,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,0,1780740724605,7,29,林書緯,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,0,1780740724626,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,0,1780740724638,7,28,呂政儒,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,0,1780740724648,7,32,奧帝,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,0,1780740724656,7,34,沃許本,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,0,1780740729123,3,77,馬建豪,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,0,1780740729144,3,79,張宗憲,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,0,1780740729155,3,86,林俊吉,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,0,1780740729164,3,106,高柏鎧,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,2,0,1780740729171,3,13906,班提爾,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,720000,1780741664704,3,79,張宗憲,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,720000,1780741664712,3,10890,湯普金斯,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,720000,1780741664719,3,106,高柏鎧,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,720000,1780741664729,3,89,蔣淯安,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,720000,1780741664737,3,103,忻沃克,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,720000,1780741721142,7,13029,杰倫,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,720000,1780741721149,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,720000,1780741721157,7,29,林書緯,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,720000,1780741721166,7,24,蘇士軒,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,720000,1780741721173,7,34,沃許本,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,597000,1780741891473,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,597000,1780741891497,7,10874,熊祥泰,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,597000,1780741895444,3,10890,湯普金斯,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,597000,1780741895459,3,13906,班提爾,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,417000,1780742261194,3,106,高柏鎧,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,417000,1780742261211,3,103,忻沃克,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,417000,1780742261219,3,77,馬建豪,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,417000,1780742261228,3,10890,湯普金斯,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,368000,1780742330874,7,24,蘇士軒,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,368000,1780742330897,7,13029,杰倫,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,368000,1780742330906,7,32,奧帝,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,368000,1780742330915,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,356000,1780742461210,3,79,張宗憲,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,356000,1780742461231,3,103,忻沃克,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,261000,1780742598814,3,89,蔣淯安,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,261000,1780742598837,3,10890,湯普金斯,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,261000,1780742598846,3,86,林俊吉,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,261000,1780742598854,3,106,高柏鎧,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,261000,1780742603555,7,10874,熊祥泰,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,261000,1780742603577,7,28,呂政儒,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,203000,1780742730495,7,28,呂政儒,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,203000,1780742730519,7,10874,熊祥泰,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,160000,1780742865902,7,34,沃許本,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,160000,1780742865926,7,29,林書緯,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,160000,1780742865936,7,13029,杰倫,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,160000,1780742865945,7,24,蘇士軒,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,160000,1780742875124,3,77,馬建豪,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,160000,1780742875147,3,79,張宗憲,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,120000,1780742986847,3,106,高柏鎧,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,120000,1780742986868,3,10890,湯普金斯,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,120000,1780743016275,7,10874,熊祥泰,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,120000,1780743016298,7,29,林書緯,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,48000,1780743145866,3,103,忻沃克,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,48000,1780743145890,3,89,蔣淯安,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,48000,1780743153181,7,24,蘇士軒,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,48000,1780743153206,7,13029,杰倫,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,48000,1780743153215,7,10874,熊祥泰,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,48000,1780743153224,7,34,沃許本,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,0,1780743325712,7,29,林書緯,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,0,1780743325734,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,0,1780743325746,7,10874,熊祥泰,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,0,1780743325755,7,32,奧帝,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,0,1780743325763,7,34,沃許本,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,0,1780743331745,3,79,張宗憲,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,0,1780743331765,3,86,林俊吉,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,0,1780743331776,3,10890,湯普金斯,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,0,1780743331785,3,89,蔣淯安,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,3,0,1780743331792,3,13906,班提爾,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,720000,1780743419386,7,10874,熊祥泰,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,720000,1780743419394,7,34,沃許本,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,720000,1780743419402,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,720000,1780743419410,7,29,林書緯,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,720000,1780743419418,7,32,奧帝,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,720000,1780743427730,3,106,高柏鎧,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,720000,1780743427736,3,89,蔣淯安,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,720000,1780743427744,3,10890,湯普金斯,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,720000,1780743427755,3,86,林俊吉,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,720000,1780743427763,3,103,忻沃克,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,620000,1780743724330,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,620000,1780743724353,7,32,奧帝,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,620000,1780743724363,7,13029,杰倫,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,620000,1780743724371,7,24,蘇士軒,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,620000,1780743729998,3,10890,湯普金斯,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,620000,1780743730018,3,86,林俊吉,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,620000,1780743730028,3,13906,班提爾,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,620000,1780743730037,3,79,張宗憲,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,596000,1780743827820,7,34,沃許本,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,596000,1780743827844,7,32,奧帝,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,543000,1780744142642,7,29,林書緯,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,543000,1780744142665,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,409000,1780744312526,7,24,蘇士軒,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,409000,1780744312549,7,32,奧帝,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,409000,1780744312559,7,29,林書緯,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,409000,1780744312567,7,34,沃許本,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,409000,1780744314739,3,103,忻沃克,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,409000,1780744314762,3,106,高柏鎧,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,409000,1780744314771,3,77,馬建豪,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,409000,1780744314778,3,10890,湯普金斯,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,379000,1780744372387,7,13029,杰倫,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,379000,1780744372412,7,10873,喬納森,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,352000,1780744448160,3,79,張宗憲,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,352000,1780744448183,3,103,忻沃克,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,352000,1780744483411,7,10874,熊祥泰,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,352000,1780744483435,7,28,呂政儒,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,319000,1780744646846,7,10873,喬納森,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,319000,1780744646869,7,13029,杰倫,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,319000,1780744647198,3,77,馬建豪,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,319000,1780744647202,3,10890,湯普金斯,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,319000,1780744647204,3,79,張宗憲,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,319000,1780744647207,3,106,高柏鎧,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,300000,1780744716740,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,300000,1780744716763,7,28,呂政儒,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,300000,1780744716773,7,22,簡祐哲,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,300000,1780744716781,7,24,蘇士軒,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,250000,1780744798915,7,22,簡祐哲,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,250000,1780744798939,7,10874,熊祥泰,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,190000,1780744920185,3,106,高柏鎧,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,190000,1780744920207,3,10890,湯普金斯,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,190000,1780744925854,7,24,蘇士軒,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,190000,1780744925878,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,190000,1780744963484,7,34,沃許本,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,190000,1780744963507,7,32,奧帝,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,61000,1780745314486,7,10874,熊祥泰,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,61000,1780745314509,7,28,呂政儒,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,41000,1780745354298,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,41000,1780745354325,7,10874,熊祥泰,Entering,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,0,1780745663747,3,79,張宗憲,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,0,1780745663767,3,103,忻沃克,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,0,1780745663779,3,10890,湯普金斯,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,0,1780745663787,3,89,蔣淯安,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,0,1780745663794,3,13906,班提爾,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,0,1780745758890,7,13029,杰倫,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,0,1780745758911,7,29,林書緯,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,0,1780745758924,7,28,呂政儒,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,0,1780745758934,7,10874,熊祥泰,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,8641,35,4,0,1780745758942,7,32,奧帝,Leaving,False,https://api.tpbl.basketball/api/games/8641/broadcasts
2025-26,1502,8,1,720000,1759646942979,5,54,高錦瑋,Entering,False,https://api.tpbl.basketball/api/games/1502/broadcasts
2025-26,1502,8,1,720000,1759646942979,5,10860,麥卡洛,Entering,False,https://api.tpbl.basketball/api/games/1502/broadcasts
2025-26,1502,8,1,720000,1759646942980,5,57,莊博元,Entering,False,https://api.tpbl.basketball/api/games/1502/broadcasts
2025-26,1502,8,1,720000,1759646942980,5,16,米勒,Entering,False,https://api.tpbl.basketball/api/games/1502/broadcasts
