season,season_id,division_id,competition_phase,game_id,game_date,periods,team_id,team,opponent_id,opponent,home_away,source_url,FGM,FGA,two_PM,two_PA,three_PM,three_PA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,FG_pct,two_P_pct,three_P_pct,FT_pct,source_FG_pct,source_two_P_pct,source_three_P_pct,source_FT_pct,team_points,opponent_points,source_field_goals_missed,source_two_pointers_missed,source_three_pointers_missed,source_free_throws_missed,source_defensive_fouls,source_offensive_fouls,source_personal_fouls,source_points_in_paint,source_second_chance_points,source_fast_break_points,win_loss,possessions_est,ORtg,opponent_possessions_est,DRtg,Net_Rating
2025-26,2,9,regular_season,1484,2026-04-18,4,5,桃園台啤永豐雲豹,6,新北中信特攻,away,https://api.tpbl.basketball/api/games/1484/stats,31,80,17,35,14,45,17,24,12,34,46,20,8,1,15,18,0.3875,0.4857142857142857,0.3111111111111111,0.7083333333333334,0.38799999999999996,0.486,0.311,0.708,93,107,49,18,31,7,18,0,17,26,9,10,L,93.56,99.40145361265498,96.36,111.04192611041927,-11.640472497764293
2025-26,2,9,regular_season,1484,2026-04-18,4,6,新北中信特攻,5,桃園台啤永豐雲豹,home,https://api.tpbl.basketball/api/games/1484/stats,41,86,30,53,11,33,14,19,13,38,51,24,9,4,15,18,0.47674418604651164,0.5660377358490566,0.3333333333333333,0.7368421052631579,0.47700000000000004,0.5660000000000001,0.33299999999999996,0.737,107,93,45,23,22,5,17,1,18,52,14,8,W,96.36,111.04192611041927,93.56,99.40145361265498,11.640472497764293
2025-26,2,9,regular_season,1485,2026-04-19,4,3,福爾摩沙夢想家,4,新竹御嵿攻城獅,home,https://api.tpbl.basketball/api/games/1485/stats,32,76,24,44,8,32,20,27,16,37,53,24,8,3,19,18,0.42105263157894735,0.5454545454545454,0.25,0.7407407407407407,0.42100000000000004,0.545,0.25,0.741,92,86,44,20,24,7,16,2,18,42,14,3,W,90.88,101.23239436619718,92.16,93.31597222222223,7.916422143974955
2025-26,2,9,regular_season,1485,2026-04-19,4,4,新竹御嵿攻城獅,3,福爾摩沙夢想家,away,https://api.tpbl.basketball/api/games/1485/stats,32,81,22,50,10,31,12,14,13,31,44,20,13,2,18,20,0.3950617283950617,0.44,0.3225806451612903,0.8571428571428571,0.395,0.44,0.32299999999999995,0.857,86,92,49,28,21,2,16,4,19,32,10,13,L,92.16,93.31597222222223,90.88,101.23239436619718,-7.916422143974955
2025-26,2,9,regular_season,1486,2026-04-19,4,2,高雄全家海神,6,新北中信特攻,away,https://api.tpbl.basketball/api/games/1486/stats,36,76,24,41,12,35,15,23,8,33,41,15,7,0,13,13,0.47368421052631576,0.5853658536585366,0.34285714285714286,0.6521739130434783,0.474,0.585,0.34299999999999997,0.652,99,115,40,17,23,8,12,1,12,34,8,2,L,91.12,108.64793678665495,93.64,122.81076463049979,-14.162827843844838
2025-26,2,9,regular_season,1486,2026-04-19,4,6,新北中信特攻,2,高雄全家海神,home,https://api.tpbl.basketball/api/games/1486/stats,46,92,28,49,18,43,5,6,13,36,49,25,7,2,12,23,0.5,0.5714285714285714,0.4186046511627907,0.8333333333333334,0.5,0.5710000000000001,0.419,0.833,115,99,46,21,25,1,21,2,22,48,17,11,W,93.64,122.81076463049979,91.12,108.64793678665495,14.162827843844838
2025-26,2,9,regular_season,1487,2026-04-24,4,3,福爾摩沙夢想家,7,新北國王,away,https://api.tpbl.basketball/api/games/1487/stats,36,70,29,41,7,29,20,28,9,31,40,18,4,2,18,28,0.5142857142857142,0.7073170731707317,0.2413793103448276,0.7142857142857143,0.514,0.7070000000000001,0.24100000000000002,0.7140000000000001,99,105,34,12,22,8,26,2,27,46,9,6,L,91.32,108.40998685939554,93.08,112.80618822518264,-4.396201365787093
2025-26,2,9,regular_season,1487,2026-04-24,4,7,新北國王,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1487/stats,39,75,33,51,6,24,21,32,8,28,36,21,11,1,12,23,0.52,0.6470588235294118,0.25,0.65625,0.52,0.647,0.25,0.6559999999999999,105,99,36,18,18,11,22,1,23,46,6,6,W,93.08,112.80618822518264,91.32,108.40998685939554,4.396201365787093
2025-26,2,9,regular_season,1488,2026-04-25,4,4,新竹御嵿攻城獅,8,臺北台新戰神,away,https://api.tpbl.basketball/api/games/1488/stats,35,74,24,45,11,29,23,30,15,35,50,25,9,3,15,22,0.47297297297297297,0.5333333333333333,0.3793103448275862,0.7666666666666667,0.473,0.5329999999999999,0.379,0.767,104,86,39,21,18,7,22,0,22,46,9,5,W,87.2,119.26605504587155,85.68,100.3734827264239,18.892572319447652
2025-26,2,9,regular_season,1488,2026-04-25,4,8,臺北台新戰神,4,新竹御嵿攻城獅,home,https://api.tpbl.basketball/api/games/1488/stats,28,69,17,36,11,33,19,22,6,26,32,27,11,0,13,21,0.4057971014492754,0.4722222222222222,0.3333333333333333,0.8636363636363636,0.406,0.47200000000000003,0.33299999999999996,0.8640000000000001,86,104,41,19,22,3,21,0,20,30,2,7,L,85.68,100.3734827264239,87.2,119.26605504587155,-18.892572319447652
2025-26,2,9,regular_season,1503,2026-04-25,4,2,高雄全家海神,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1503/stats,32,89,25,57,7,32,14,24,18,30,48,23,13,1,10,19,0.3595505617977528,0.43859649122807015,0.21875,0.5833333333333334,0.36,0.439,0.21899999999999997,0.583,85,99,57,32,25,10,19,0,19,38,22,11,L,91.56,92.8352992573176,91.36,108.36252189141857,-15.527222634100966
2025-26,2,9,regular_season,1503,2026-04-25,4,5,桃園台啤永豐雲豹,2,高雄全家海神,home,https://api.tpbl.basketball/api/games/1503/stats,39,80,32,52,7,28,14,19,15,45,60,28,7,6,18,22,0.4875,0.6153846153846154,0.25,0.7368421052631579,0.488,0.615,0.25,0.737,99,85,41,20,21,5,22,0,22,50,19,8,W,91.36,108.36252189141857,91.56,92.8352992573176,15.527222634100966
2025-26,2,9,regular_season,1489,2026-04-26,4,3,福爾摩沙夢想家,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1489/stats,34,86,25,53,9,33,23,28,16,42,58,20,5,3,11,32,0.3953488372093023,0.4716981132075472,0.2727272727272727,0.8214285714285714,0.395,0.47200000000000003,0.273,0.821,100,104,52,28,24,5,28,4,31,48,20,6,L,93.32,107.15816545220747,92.52,112.4081279723303,-5.2499625201228355
2025-26,2,9,regular_season,1489,2026-04-26,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1489/stats,37,80,30,54,7,26,23,33,8,37,45,17,4,3,6,26,0.4625,0.5555555555555556,0.2692307692307692,0.696969696969697,0.46299999999999997,0.556,0.26899999999999996,0.6970000000000001,104,100,43,24,19,10,26,0,24,42,13,2,W,92.52,112.4081279723303,93.32,107.15816545220747,5.2499625201228355
2025-26,2,9,regular_season,1490,2026-04-26,4,6,新北中信特攻,8,臺北台新戰神,away,https://api.tpbl.basketball/api/games/1490/stats,38,89,27,47,11,42,24,24,20,26,46,30,10,3,8,22,0.42696629213483145,0.574468085106383,0.2619047619047619,1.0,0.42700000000000005,0.574,0.262,1.0,111,103,51,20,31,0,21,1,21,48,14,12,W,87.56,126.7702147099132,89.56,115.00669941938365,11.763515290529554
2025-26,2,9,regular_season,1490,2026-04-26,4,8,臺北台新戰神,6,新北中信特攻,home,https://api.tpbl.basketball/api/games/1490/stats,35,74,18,29,17,45,16,24,13,30,43,20,5,0,18,23,0.47297297297297297,0.6206896551724138,0.37777777777777777,0.6666666666666666,0.473,0.621,0.37799999999999995,0.667,103,111,39,11,28,8,20,3,22,24,14,7,L,89.56,115.00669941938365,87.56,126.7702147099132,-11.763515290529554
2025-26,2,9,regular_season,1491,2026-04-29,4,4,新竹御嵿攻城獅,7,新北國王,home,https://api.tpbl.basketball/api/games/1491/stats,39,87,30,61,9,26,11,13,19,33,52,20,6,5,10,20,0.4482758620689655,0.4918032786885246,0.34615384615384615,0.8461538461538461,0.44799999999999995,0.49200000000000005,0.34600000000000003,0.846,98,78,48,31,17,2,18,2,20,38,17,8,W,83.72,117.05685618729098,81.4,95.82309582309581,21.233760364195163
2025-26,2,9,regular_season,1491,2026-04-29,4,7,新北國王,4,新竹御嵿攻城獅,away,https://api.tpbl.basketball/api/games/1491/stats,31,77,21,50,10,27,6,10,15,30,45,21,4,3,15,18,0.4025974025974026,0.42,0.37037037037037035,0.6,0.40299999999999997,0.42,0.37,0.6,78,98,46,29,17,4,17,1,17,32,12,2,L,81.4,95.82309582309581,83.72,117.05685618729098,-21.233760364195163
2025-26,2,9,regular_season,1492,2026-05-02,4,4,新竹御嵿攻城獅,8,臺北台新戰神,home,https://api.tpbl.basketball/api/games/1492/stats,36,82,28,45,8,37,16,22,12,38,50,25,11,6,11,19,0.43902439024390244,0.6222222222222222,0.21621621621621623,0.7272727272727273,0.439,0.622,0.21600000000000003,0.727,96,73,46,17,29,6,17,2,18,48,6,16,W,90.68,105.86678429642699,88.28,82.6914363389216,23.17534795750538
2025-26,2,9,regular_season,1492,2026-05-02,4,8,臺北台新戰神,4,新竹御嵿攻城獅,away,https://api.tpbl.basketball/api/games/1492/stats,28,75,19,41,9,34,8,12,12,37,49,15,8,2,20,19,0.37333333333333335,0.4634146341463415,0.2647058823529412,0.6666666666666666,0.373,0.46299999999999997,0.265,0.667,73,96,47,22,25,4,19,0,19,34,11,10,L,88.28,82.6914363389216,90.68,105.86678429642699,-23.17534795750538
2025-26,2,9,regular_season,1493,2026-05-02,4,5,桃園台啤永豐雲豹,7,新北國王,away,https://api.tpbl.basketball/api/games/1493/stats,37,80,32,54,5,26,15,19,9,38,47,17,7,9,12,19,0.4625,0.5925925925925926,0.19230769230769232,0.7894736842105263,0.46299999999999997,0.593,0.192,0.789,94,97,43,22,21,4,18,1,18,52,8,13,L,91.36,102.88966725043782,94.04,103.14759676733304,-0.25792951689521715
2025-26,2,9,regular_season,1493,2026-05-02,4,7,新北國王,5,桃園台啤永豐雲豹,home,https://api.tpbl.basketball/api/games/1493/stats,38,92,28,60,10,32,11,16,19,37,56,24,9,2,14,19,0.41304347826086957,0.4666666666666667,0.3125,0.6875,0.413,0.467,0.313,0.688,97,94,54,32,22,5,18,1,19,44,15,7,W,94.04,103.14759676733304,91.36,102.88966725043782,0.25792951689521715
2025-26,2,9,regular_season,1494,2026-05-03,4,2,高雄全家海神,4,新竹御嵿攻城獅,away,https://api.tpbl.basketball/api/games/1494/stats,40,92,26,47,14,45,5,8,20,32,52,27,10,3,17,23,0.43478260869565216,0.5531914893617021,0.3111111111111111,0.625,0.435,0.5529999999999999,0.311,0.625,99,102,52,21,31,3,22,1,23,48,15,11,L,92.52,107.00389105058366,89.76,113.63636363636363,-6.632472585779965
2025-26,2,9,regular_season,1494,2026-05-03,4,4,新竹御嵿攻城獅,2,高雄全家海神,home,https://api.tpbl.basketball/api/games/1494/stats,35,76,23,44,12,32,20,29,15,33,48,38,13,5,16,13,0.4605263157894737,0.5227272727272727,0.375,0.6896551724137931,0.461,0.523,0.375,0.69,102,99,41,21,20,9,11,2,13,38,11,13,W,89.76,113.63636363636363,92.52,107.00389105058366,6.632472585779965
2025-26,2,9,regular_season,1495,2026-05-03,4,6,新北中信特攻,7,新北國王,away,https://api.tpbl.basketball/api/games/1495/stats,38,78,26,42,12,36,23,29,15,40,55,28,6,6,13,24,0.48717948717948717,0.6190476190476191,0.3333333333333333,0.7931034482758621,0.48700000000000004,0.619,0.33299999999999996,0.7929999999999999,111,87,40,16,24,6,23,1,23,46,20,9,W,88.76,125.05633168093735,87.0,100.0,25.056331680937348
2025-26,2,9,regular_season,1495,2026-05-03,4,7,新北國王,6,新北中信特攻,home,https://api.tpbl.basketball/api/games/1495/stats,29,81,19,46,10,35,19,25,14,27,41,21,4,1,9,26,0.35802469135802467,0.41304347826086957,0.2857142857142857,0.76,0.358,0.413,0.28600000000000003,0.76,87,111,52,27,25,6,26,0,26,28,9,9,L,87.0,100.0,88.76,125.05633168093735,-25.056331680937348
2025-26,2,11,play_in,6026,2026-05-05,4,6,新北中信特攻,7,新北國王,away,https://api.tpbl.basketball/api/games/6026/stats,32,86,23,44,9,42,13,17,16,32,48,21,8,2,10,16,0.37209302325581395,0.5227272727272727,0.21428571428571427,0.7647058823529411,0.37200000000000005,0.523,0.214,0.765,86,102,54,21,33,4,15,1,16,40,2,10,L,87.48,98.30818472793781,87.64,116.3852122318576,-18.07702750391978
2025-26,2,11,play_in,6026,2026-05-05,4,7,新北國王,6,新北中信特攻,home,https://api.tpbl.basketball/api/games/6026/stats,40,82,23,47,17,35,5,6,9,42,51,22,4,2,12,20,0.4878048780487805,0.48936170212765956,0.4857142857142857,0.8333333333333334,0.488,0.489,0.486,0.833,102,86,42,24,18,1,20,0,20,36,16,9,W,87.64,116.3852122318576,87.48,98.30818472793781,18.07702750391978
2025-26,2,11,play_in,6027,2026-05-06,4,6,新北中信特攻,7,新北國王,home,https://api.tpbl.basketball/api/games/6027/stats,30,81,19,40,11,41,19,25,14,37,51,21,5,1,15,24,0.37037037037037035,0.475,0.2682926829268293,0.76,0.37,0.475,0.268,0.76,90,96,51,21,30,6,24,0,24,34,20,0,L,93.0,96.7741935483871,91.32,105.12483574244416,-8.350642194057059
2025-26,2,11,play_in,6027,2026-05-06,4,7,新北國王,6,新北中信特攻,away,https://api.tpbl.basketball/api/games/6027/stats,31,75,18,34,13,41,21,28,9,39,48,25,6,3,13,25,0.41333333333333333,0.5294117647058824,0.3170731707317073,0.75,0.413,0.529,0.317,0.75,96,90,44,16,28,7,23,2,24,28,6,16,W,91.32,105.12483574244416,93.0,96.7741935483871,8.350642194057059
2025-26,2,12,playoffs,6033,2026-05-09,4,3,福爾摩沙夢想家,4,新竹御嵿攻城獅,home,https://api.tpbl.basketball/api/games/6033/stats,36,82,26,48,10,34,12,16,7,30,37,21,7,3,9,22,0.43902439024390244,0.5416666666666666,0.29411764705882354,0.75,0.439,0.542,0.294,0.75,94,97,46,22,24,4,21,1,22,50,8,6,L,91.04,103.25131810193321,89.56,108.30728003573023,-5.055961933797022
2025-26,2,12,playoffs,6033,2026-05-09,4,4,新竹御嵿攻城獅,3,福爾摩沙夢想家,away,https://api.tpbl.basketball/api/games/6033/stats,35,72,25,43,10,29,17,24,8,38,46,24,4,3,15,18,0.4861111111111111,0.5813953488372093,0.3448275862068966,0.7083333333333334,0.486,0.581,0.345,0.708,97,94,37,18,19,7,16,2,18,38,8,4,W,89.56,108.30728003573023,91.04,103.25131810193321,5.055961933797022
2025-26,2,12,playoffs,6316,2026-05-10,4,5,桃園台啤永豐雲豹,7,新北國王,home,https://api.tpbl.basketball/api/games/6316/stats,40,79,36,61,4,18,21,35,14,32,46,24,12,3,17,23,0.5063291139240507,0.5901639344262295,0.2222222222222222,0.6,0.506,0.59,0.222,0.6,105,113,39,25,14,14,22,1,23,66,12,11,L,97.4,107.80287474332648,95.0,118.94736842105263,-11.144493677726146
2025-26,2,12,playoffs,6316,2026-05-10,4,7,新北國王,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/6316/stats,39,81,23,47,16,34,19,25,14,33,47,22,11,6,17,26,0.48148148148148145,0.48936170212765956,0.47058823529411764,0.76,0.48100000000000004,0.489,0.47100000000000003,0.76,113,105,42,24,18,6,25,1,25,32,15,3,W,95.0,118.94736842105263,97.4,107.80287474332648,11.144493677726146
2025-26,2,12,playoffs,6034,2026-05-12,4,3,福爾摩沙夢想家,4,新竹御嵿攻城獅,home,https://api.tpbl.basketball/api/games/6034/stats,29,78,20,45,9,33,16,20,19,41,60,17,8,5,13,23,0.3717948717948718,0.4444444444444444,0.2727272727272727,0.8,0.37200000000000005,0.444,0.273,0.8,83,61,49,25,24,4,23,0,22,34,6,4,W,80.8,102.72277227722773,83.24,73.28207592503604,29.440696352191694
2025-26,2,12,playoffs,6034,2026-05-12,4,4,新竹御嵿攻城獅,3,福爾摩沙夢想家,away,https://api.tpbl.basketball/api/games/6034/stats,20,81,13,46,7,35,14,21,22,30,52,12,10,3,15,19,0.24691358024691357,0.2826086956521739,0.2,0.6666666666666666,0.247,0.28300000000000003,0.2,0.667,61,83,61,33,28,7,19,0,19,22,19,11,L,83.24,73.28207592503604,80.8,102.72277227722773,-29.440696352191694
2025-26,2,12,playoffs,6317,2026-05-13,4,5,桃園台啤永豐雲豹,7,新北國王,home,https://api.tpbl.basketball/api/games/6317/stats,41,92,23,53,18,39,14,17,16,28,44,24,12,1,7,21,0.44565217391304346,0.4339622641509434,0.46153846153846156,0.8235294117647058,0.446,0.434,0.462,0.8240000000000001,114,92,51,30,21,3,20,1,21,40,22,16,W,90.48,125.9946949602122,87.76,104.8313582497721,21.163336710440106
2025-26,2,12,playoffs,6317,2026-05-13,4,7,新北國王,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/6317/stats,32,69,21,39,11,30,17,29,13,36,49,18,4,3,19,19,0.463768115942029,0.5384615384615384,0.36666666666666664,0.5862068965517241,0.46399999999999997,0.5379999999999999,0.36700000000000005,0.586,92,114,37,18,19,12,19,0,19,34,10,6,L,87.76,104.8313582497721,90.48,125.9946949602122,-21.163336710440106
2025-26,2,12,playoffs,6035,2026-05-14,4,3,福爾摩沙夢想家,4,新竹御嵿攻城獅,away,https://api.tpbl.basketball/api/games/6035/stats,39,76,29,42,10,34,26,32,8,30,38,28,11,3,14,30,0.5131578947368421,0.6904761904761905,0.29411764705882354,0.8125,0.513,0.69,0.294,0.813,114,106,37,13,24,6,28,2,30,52,9,14,W,96.08,118.6511240632806,91.52,115.82167832167832,2.829445741602285
2025-26,2,12,playoffs,6035,2026-05-14,4,4,新竹御嵿攻城獅,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/6035/stats,34,72,22,38,12,34,26,33,12,30,42,26,5,3,17,23,0.4722222222222222,0.5789473684210527,0.35294117647058826,0.7878787878787878,0.47200000000000003,0.579,0.353,0.7879999999999999,106,114,38,16,22,7,21,2,21,42,9,17,L,91.52,115.82167832167832,96.08,118.6511240632806,-2.829445741602285
2025-26,2,12,playoffs,6318,2026-05-15,4,5,桃園台啤永豐雲豹,7,新北國王,away,https://api.tpbl.basketball/api/games/6318/stats,31,78,19,43,12,35,28,37,18,31,49,22,12,1,16,17,0.3974358974358974,0.4418604651162791,0.34285714285714286,0.7567567567567568,0.397,0.442,0.34299999999999997,0.757,102,104,47,24,23,9,16,1,17,26,20,8,L,92.28,110.53315994798439,90.6,114.79028697571745,-4.257127027733063
2025-26,2,12,playoffs,6318,2026-05-15,4,7,新北國王,5,桃園台啤永豐雲豹,home,https://api.tpbl.basketball/api/games/6318/stats,40,84,26,50,14,34,10,15,16,31,47,27,10,5,16,27,0.47619047619047616,0.52,0.4117647058823529,0.6666666666666666,0.47600000000000003,0.52,0.41200000000000003,0.667,104,102,44,24,20,5,27,0,27,48,19,17,W,90.6,114.79028697571745,92.28,110.53315994798439,4.257127027733063
2025-26,2,12,playoffs,6036,2026-05-16,4,3,福爾摩沙夢想家,4,新竹御嵿攻城獅,away,https://api.tpbl.basketball/api/games/6036/stats,35,80,19,45,16,35,18,25,15,38,53,20,9,4,13,26,0.4375,0.4222222222222222,0.45714285714285713,0.72,0.43799999999999994,0.42200000000000004,0.457,0.72,104,93,45,26,19,7,24,2,25,30,13,2,W,89.0,116.85393258426966,90.32,102.96722763507529,13.886704949194367
2025-26,2,12,playoffs,6036,2026-05-16,4,4,新竹御嵿攻城獅,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/6036/stats,29,75,17,38,12,37,23,28,10,31,41,24,4,2,13,24,0.38666666666666666,0.4473684210526316,0.32432432432432434,0.8214285714285714,0.387,0.447,0.324,0.821,93,104,46,21,25,5,22,2,23,32,12,12,L,90.32,102.96722763507529,89.0,116.85393258426966,-13.886704949194367
2025-26,2,12,playoffs,6319,2026-05-17,4,5,桃園台啤永豐雲豹,7,新北國王,away,https://api.tpbl.basketball/api/games/6319/stats,39,79,23,40,16,39,20,29,10,23,33,20,12,4,9,21,0.4936708860759494,0.575,0.41025641025641024,0.6896551724137931,0.494,0.575,0.41,0.69,114,116,40,17,23,9,20,1,20,40,11,15,L,90.76,125.605993829881,92.56,125.32411408815904,0.2818797417219656
2025-26,2,12,playoffs,6319,2026-05-17,4,7,新北國王,5,桃園台啤永豐雲豹,home,https://api.tpbl.basketball/api/games/6319/stats,41,72,24,44,17,28,17,24,9,33,42,26,6,4,19,26,0.5694444444444444,0.5454545454545454,0.6071428571428571,0.7083333333333334,0.569,0.545,0.607,0.708,116,114,31,20,11,7,24,2,26,40,4,15,W,92.56,125.32411408815904,90.76,125.605993829881,-0.2818797417219656
2025-26,2,35,finals,8635,2026-05-24,4,3,福爾摩沙夢想家,7,新北國王,home,https://api.tpbl.basketball/api/games/8635/stats,33,88,23,57,10,31,14,19,18,35,53,21,9,1,14,17,0.375,0.40350877192982454,0.3225806451612903,0.7368421052631579,0.375,0.40399999999999997,0.32299999999999995,0.737,90,91,55,34,21,5,16,1,17,38,11,7,L,92.36,97.444781290602,91.36,99.6059544658494,-2.1611731752473986
2025-26,2,35,finals,8635,2026-05-24,4,7,新北國王,3,福爾摩沙夢想家,away,https://api.tpbl.basketball/api/games/8635/stats,31,75,18,36,13,39,16,19,11,36,47,14,6,5,19,18,0.41333333333333333,0.5,0.3333333333333333,0.8421052631578947,0.413,0.5,0.33299999999999996,0.8420000000000001,91,90,44,18,26,3,17,1,17,31,4,8,W,91.36,99.6059544658494,92.36,97.444781290602,2.1611731752473986
2025-26,2,35,finals,8636,2026-05-26,4,3,福爾摩沙夢想家,7,新北國王,home,https://api.tpbl.basketball/api/games/8636/stats,34,84,26,52,8,32,23,28,19,34,53,23,9,3,13,21,0.40476190476190477,0.5,0.25,0.8214285714285714,0.405,0.5,0.25,0.821,99,90,50,26,24,5,20,1,20,40,20,5,W,90.32,109.6102745792737,89.8,100.2227171492205,9.387557430053207
2025-26,2,35,finals,8636,2026-05-26,4,7,新北國王,3,福爾摩沙夢想家,away,https://api.tpbl.basketball/api/games/8636/stats,31,69,18,39,13,30,15,20,7,32,39,17,6,2,19,22,0.4492753623188406,0.46153846153846156,0.43333333333333335,0.75,0.449,0.462,0.433,0.75,90,99,38,21,17,5,20,2,21,30,5,6,L,89.8,100.2227171492205,90.32,109.6102745792737,-9.387557430053207
2025-26,2,35,finals,8637,2026-05-29,4,3,福爾摩沙夢想家,7,新北國王,away,https://api.tpbl.basketball/api/games/8637/stats,26,79,19,45,7,34,25,31,16,30,46,17,7,4,10,25,0.3291139240506329,0.4222222222222222,0.20588235294117646,0.8064516129032258,0.32899999999999996,0.42200000000000004,0.20600000000000002,0.8059999999999999,84,109,53,26,27,6,22,3,23,36,23,8,L,86.64,96.95290858725761,88.08,123.7511353315168,-26.798226744259196
2025-26,2,35,finals,8637,2026-05-29,4,7,新北國王,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/8637/stats,36,71,23,41,13,30,24,32,8,38,46,24,4,3,11,24,0.5070422535211268,0.5609756097560976,0.43333333333333335,0.75,0.507,0.561,0.433,0.75,109,84,35,18,17,8,22,2,23,30,5,8,W,88.08,123.7511353315168,86.64,96.95290858725761,26.798226744259196
2025-26,2,35,finals,8638,2026-05-31,4,3,福爾摩沙夢想家,7,新北國王,away,https://api.tpbl.basketball/api/games/8638/stats,31,80,17,39,14,41,17,25,19,31,50,21,1,3,9,20,0.3875,0.4358974358974359,0.34146341463414637,0.68,0.38799999999999996,0.436,0.341,0.68,93,96,49,22,27,8,19,1,20,24,11,5,L,81.0,114.81481481481481,79.92,120.12012012012012,-5.3053053053053105
2025-26,2,35,finals,8638,2026-05-31,4,7,新北國王,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/8638/stats,34,75,22,44,12,31,16,18,11,31,42,23,7,4,8,19,0.4533333333333333,0.5,0.3870967741935484,0.8888888888888888,0.45299999999999996,0.5,0.387,0.889,96,93,41,22,19,2,19,0,19,34,14,7,W,79.92,120.12012012012012,81.0,114.81481481481481,5.3053053053053105
2025-26,2,35,finals,8639,2026-06-02,4,3,福爾摩沙夢想家,7,新北國王,home,https://api.tpbl.basketball/api/games/8639/stats,35,69,20,30,15,39,20,23,7,38,45,24,9,4,15,22,0.5072463768115942,0.6666666666666666,0.38461538461538464,0.8695652173913043,0.507,0.667,0.385,0.87,105,69,34,10,24,3,21,1,22,34,10,6,W,87.12,120.52341597796142,86.68,79.6031379787725,40.920277999188926
2025-26,2,35,finals,8639,2026-06-02,4,7,新北國王,3,福爾摩沙夢想家,away,https://api.tpbl.basketball/api/games/8639/stats,26,67,19,42,7,25,10,22,9,28,37,15,10,0,19,23,0.3880597014925373,0.4523809523809524,0.28,0.45454545454545453,0.38799999999999996,0.452,0.28,0.455,69,105,41,23,18,12,20,3,23,32,4,4,L,86.68,79.6031379787725,87.12,120.52341597796142,-40.920277999188926
2025-26,2,35,finals,8640,2026-06-04,4,3,福爾摩沙夢想家,7,新北國王,away,https://api.tpbl.basketball/api/games/8640/stats,31,69,24,45,7,24,22,25,12,36,48,14,8,2,19,29,0.4492753623188406,0.5333333333333333,0.2916666666666667,0.88,0.449,0.5329999999999999,0.292,0.88,91,88,38,21,17,3,25,4,28,40,17,2,W,87.0,104.59770114942529,86.96000000000001,101.19595216191351,3.4017489875117803
2025-26,2,35,finals,8640,2026-06-04,4,7,新北國王,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/8640/stats,26,65,17,33,9,32,27,34,7,28,35,11,8,2,14,26,0.4,0.5151515151515151,0.28125,0.7941176470588235,0.4,0.515,0.281,0.794,88,91,39,16,23,7,23,3,26,28,9,3,L,86.96000000000001,101.19595216191351,87.0,104.59770114942529,-3.4017489875117803
2025-26,2,35,finals,8641,2026-06-06,4,3,福爾摩沙夢想家,7,新北國王,home,https://api.tpbl.basketball/api/games/8641/stats,36,83,34,58,2,25,16,18,19,34,53,15,6,2,9,28,0.43373493975903615,0.5862068965517241,0.08,0.8888888888888888,0.434,0.586,0.08,0.889,90,78,47,24,23,2,25,3,28,56,11,8,W,80.92,111.22095897182402,81.2,96.05911330049261,15.161845671331406
2025-26,2,35,finals,8641,2026-06-06,4,7,新北國王,3,福爾摩沙夢想家,away,https://api.tpbl.basketball/api/games/8641/stats,24,72,17,42,7,30,23,30,15,29,44,14,5,4,11,21,0.3333333333333333,0.40476190476190477,0.23333333333333334,0.7666666666666667,0.33299999999999996,0.405,0.233,0.767,78,90,48,25,23,7,19,2,21,28,12,3,L,81.2,96.05911330049261,80.92,111.22095897182402,-15.161845671331406
